cod_partida;partida1;generica;especifica;subespecifica;denominacion;cod_tipocuenta;Estado;UltimoUsuario;UltimaFecha;tipo;nivel
410.02.02.26;10;2;2;26;INTERESES POR MORA Y MULTAS DE LA DEUDA PUBLICA INTERNA POR PRESTAMOS RECIBIDOS DE ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES NO PETROLEROS A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.02.02.27;10;2;2;27;INTERESES POR MORA Y MULTAS DE LA DEUDA PUBLICA INTERNA POR PRESTAMOS RECIBIDOS DE ENTES DESCENTRALIZADOS FINANCIEROS BANCARIOS A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.02.02.28;10;2;2;28;INTERESES POR MORA Y MULTAS DE LA DEUDA PUBLICA INTERNA POR PRESTAMOS RECIBIDOS DE ENTES DESCENTRALIZADOS FINANCIEROS NO BANCARIOS A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.02.02.29;10;2;2;29;INTERESES POR MORA Y MULTAS DE LA DEUDA PUBLICA INTERNA POR PRESTAMOS RECIBIDOS DEL PODER ESTADAL A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.02.02.30;10;2;2;30;INTERESES POR MORA Y MULTAS DE LA DEUDA PUBLICA INTERNA POR PRESTAMOS RECIBIDOS DEL PODER MUNICIPAL A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.02.02.31;10;2;2;31;COMISIONES Y OTROS GASTOS DE LA DEUDA PUBLICA INTERNA POR PRESTAMOS RECIBIDOS DEL SECTOR PRIVADO A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.02.02.32;10;2;2;32;COMISIONES Y OTROS GASTOS DE LA DEUDA PUBLICA INTERNA POR PRESTAMOS RECIBIDOS DE LA REPUBLICA A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.02.02.33;10;2;2;33;COMISIONES Y OTROS GASTOS DE LA DEUDA PUBLICA INTERNA POR PRESTAMOS RECIBIDOS DE ENTES DESCENTRALIZADOS SIN FINES EMPRESARIALES A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.02.02.34;10;2;2;34;COMISIONES Y OTROS GASTOS DE LA DEUDA PUBLICA INTERNA POR PRESTAMOS RECIBIDOS DE INSTITUCIONES DE PROTECCION SOCIAL A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.02.02.35;10;2;2;35;COMISIONES Y OTROS GASTOS DE LA DEUDA PUBLICA INTERNA POR PRESTAMOS RECIBIDOS DE ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES PETROLEROS A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.02.02.36;10;2;2;36;COMISIONES Y OTROS GASTOS DE LA DEUDA PUBLICA INTERNA POR PRESTAMOS RECIBIDOS DE ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES NO PETROLEROS A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.02.02.37;10;2;2;37;COMISIONES Y OTROS GASTOS DE LA DEUDA PUBLICA INTERNA POR PRESTAMOS RECIBIDOS DE ENTES DESCENTRALIZADOS FINANCIEROS BANCARIOS A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.02.02.38;10;2;2;38;COMISIONES Y OTROS GASTOS DE LA DEUDA PUBLICA INTERNA POR PRESTAMOS RECIBIDOS DE ENTES DESCENTRALIZADOS FINANCIEROS NO BANCARIOS A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.02.02.39;10;2;2;39;COMISIONES Y OTROS GASTOS DE LA DEUDA PUBLICA INTERNA POR PRESTAMOS RECIBIDOS DEL PODER ESTADAL A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.02.02.40;10;2;2;40;COMISIONES Y OTROS GASTOS DE LA DEUDA PUBLICA INTERNA POR PRESTAMOS RECIBIDOS DEL PODER MUNICIPAL A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.02.03.00;10;2;3;0;SERVICIO DE LA DEUDA PUBLICA INTERNA INDIRECTA A LARGO PLAZO DE TITULOS Y VALORES;4;A;;0000-00-00 00:00:00;D;4
410.02.03.01;10;2;3;1;AMORTIZACION DE LA DEUDA PUBLICA INTERNA INDIRECTA A LARGO PLAZO DE TITULOS Y VALORES;4;A;;0000-00-00 00:00:00;D;5
410.02.03.02;10;2;3;2;INTERESES DE LA DEUDA PUBLICA INTERNA INDIRECTA A LARGO PLAZO DE TITULOS Y VALORES;4;A;;0000-00-00 00:00:00;D;5
410.02.03.03;10;2;3;3;INTERESES POR MORA Y MULTAS DE LA DEUDA PUBLICA INTERNA INDIRECTA A LARGO PLAZO DE TITULOS Y VALORES;4;A;;0000-00-00 00:00:00;D;5
410.02.03.04;10;2;3;4;COMISIONES Y OTROS GASTOS DE LA DEUDA PUBLICA INTERNA INDIRECTA A LARGO PLAZO DE TITULOS Y VALORES;4;A;;0000-00-00 00:00:00;D;5
410.02.03.05;10;2;3;5;DESCUENTOS EN COLOCACION DE TITULOS Y VALORES DE LA DEUDA PUBLICA INTERNA INDIRECTA DE LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.02.04.00;10;2;4;0;SERVICIO DE LA DEUDA PUBLICA INTERNA INDIRECTA POR PRESTAMOS A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;4
410.02.04.01;10;2;4;1;AMORTIZACION DE LA DEUDA PUBLICA INTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DEL SECTOR PRIVADO A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.02.04.02;10;2;4;2;AMORTIZACION DE LA DEUDA PUBLICA INTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DEL SECTOR PUBLICO A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.02.04.03;10;2;4;3;INTERESES DE LA DEUDA PUBLICA INTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DEL SECTOR PRIVADO A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.02.04.04;10;2;4;4;INTERESES DE LA DEUDA PUBLICA INTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DEL SECTOR PUBLICO A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.02.04.05;10;2;4;5;INTERESES POR MORA Y MULTAS DE LA DEUDA PUBLICA INTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DEL SECTOR PRIVADO A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.02.04.06;10;2;4;6;INTERESES POR MORA Y MULTAS DE LA DEUDA PUBLICA INTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DEL SECTOR PUBLICO A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.02.04.07;10;2;4;7;COMISIONES Y OTROS GASTOS DE LA DEUDA PUBLICA INTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DEL SECTOR PRIVADO A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.02.04.08;10;2;4;8;COMISIONES Y OTROS GASTOS DE LA DEUDA PUBLICA INTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DEL SECTOR PUBLICO A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.03.00.00;10;3;0;0;SERVICIO DE LA DEUDA PUBLICA EXTERNA A CORTO PLAZO;4;A;;0000-00-00 00:00:00;T;3
410.03.01.00;10;3;1;0;SERVICIO DE LA DEUDA PUBLICA EXTERNA A CORTO PLAZO DE TITULOS Y VALORES;4;A;;0000-00-00 00:00:00;D;4
410.03.01.01;10;3;1;1;AMORTIZACION DE LA DEUDA PUBLICA EXTERNA A CORTO PLAZO DE TITULOS Y VALORES;4;A;;0000-00-00 00:00:00;D;5
410.03.01.02;10;3;1;2;INTERESES DE LA DEUDA PUBLICA EXTERNA A CORTO PLAZO DE TITULOS Y VALORES;4;A;;0000-00-00 00:00:00;D;5
410.03.01.03;10;3;1;3;INTERESES POR MORA Y MULTAS DE LA DEUDA PUBLICA EXTERNA A CORTO PLAZO DE TITULOS Y VALORES;4;A;;0000-00-00 00:00:00;D;5
410.03.01.04;10;3;1;4;COMISIONES Y OTROS GASTOS DE LA DEUDA PUBLICA EXTERNA A CORTO PLAZO DE TITULOS Y VALORES;4;A;;0000-00-00 00:00:00;D;5
410.03.01.05;10;3;1;5;DESCUENTOS EN COLOCACION DE TITULOS Y VALORES DE LA DEUDA PUBLICA EXTERNA ACORTO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.03.02.00;10;3;2;0;SERVICIO DE LA DEUDA PUBLICA EXTERNA POR PRESTAMOS A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;4
410.03.02.01;10;3;2;1;AMORTIZACION DE LA DEUDA PUBLICA EXTERNA POR PRESTAMOS RECIBIDOS DE GOBIERNOS EXTRANJEROS A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.03.02.02;10;3;2;2;AMORTIZACION DE LA DEUDA PUBLICA EXTERNA POR PRESTAMOS RECIBIDOS DE ORGANISMOS INTERNACIONALES A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.03.02.03;10;3;2;3;AMORTIZACION DE LA DEUDA PUBLICA EXTERNA POR PRESTAMOS RECIBIDOS DE INSTITUCIONES FINANCIERAS EXTERNAS A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.03.02.04;10;3;2;4;AMORTIZACION DE LA DEUDA PUBLICA EXTERNA POR PRESTAMOS RECIBIDOS DE PROVEEDORES DE BIENES Y SERVICIOS EXTERNOS A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.03.02.05;10;3;2;5;INTERESES DE LA DEUDA PUBLICA EXTERNA POR PRESTAMOS RECIBIDOS DE GOBIERNOS EXTRANJEROS A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.03.02.06;10;3;2;6;INTERESES DE LA DEUDA PUBLICA EXTERNA POR PRESTAMOS RECIBIDOS DE ORGANISMOS INTERNACIONALES A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.03.02.07;10;3;2;7;INTERESES DE LA DEUDA PUBLICA EXTERNA POR PRESTAMOS RECIBIDOS DE INSTITUCIONES FINANCIERAS EXTERNAS A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.03.02.08;10;3;2;8;INTERESES DE LA DEUDA PUBLICA EXTERNA POR PRESTAMOS RECIBIDOS DE PROVEEDORES DE BIENES Y SERVICIOS EXTERNOS A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.03.02.09;10;3;2;9;INTERESES POR MORA Y MULTAS DE LA DEUDA PUBLICA EXTERNA POR PRESTAMOS RECIBIDOS DE GOBIERNOS EXTRANJEROS A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.03.02.10;10;3;2;10;INTERESES POR MORA Y MULTAS DE LA DEUDA PUBLICA EXTERNA POR PRESTAMOS RECIBIDOS DE ORGANISMOS INTERNACIONALES A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.03.02.11;10;3;2;11;INTERESES POR MORA Y MULTAS DE LA DEUDA PUBLICA EXTERNA POR PRESTAMOS RECIBIDOS DE INSTITUCIONES FINANCIERAS EXTERNAS A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.03.02.12;10;3;2;12;INTERESES POR MORA Y MULTAS DE LA DEUDA PUBLICA EXTERNA POR PRESTAMOS RECIBIDOS DE PROVEEDORES DE BIENES Y SERVICIOS EXTERNOS A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.03.02.13;10;3;2;13;COMISIONES Y OTROS GASTOS DE LA DEUDA PUBLICA EXTERNA POR PRESTAMOS RECIBIDOS DE GOBIERNOS EXTRANJEROS A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.03.02.14;10;3;2;14;COMISIONES Y OTROS GASTOS DE LA DEUDA PUBLICA EXTERNA POR PRESTAMOS RECIBIDOS DE ORGANISMOS INTERNACIONALES A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.03.02.15;10;3;2;15;COMISIONES Y OTROS GASTOS DE LA DEUDA PUBLICA EXTERNA POR PRESTAMOS RECIBIDOS DE INSTITUCIONES FINANCIERAS EXTERNAS A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.03.02.16;10;3;2;16;COMISIONES Y OTROS GASTOS DE LA DEUDA PUBLICA EXTERNA POR PRESTAMOS RECIBIDOS DE PROVEEDORES DE BIENES Y SERVICIOS EXTERNOS A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.03.03.00;10;3;3;0;SERVICIO DE LA DEUDA PUBLICA EXTERNA INDIRECTA POR PRESTAMOS A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;4
410.03.03.01;10;3;3;1;AMORTIZACION DE LA DEUDA PUBLICA EXTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DE GOBIERNOS EXTRANJEROS A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.03.03.02;10;3;3;2;AMORTIZACION DE LA DEUDA PUBLICA EXTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DE ORGANISMOS INTERNACIONALES A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.03.03.03;10;3;3;3;AMORTIZACION DE LA DEUDA PUBLICA EXTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DE INSTITUCIONES FINANCIERAS EXTERNAS A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.03.03.04;10;3;3;4;AMORTIZACION DE LA DEUDA PUBLICA EXTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DE PROVEEDORES DE BIENES Y SERVICIOS EXTERNOS A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.03.03.05;10;3;3;5;INTERESES DE LA DEUDA PUBLICA EXTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DE GOBIERNOS EXTRANJEROS A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.03.03.06;10;3;3;6;INTERESES DE LA DEUDA PUBLICA EXTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DE ORGANISMOS INTERNACIONALES A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.03.03.07;10;3;3;7;INTERESES DE LA DEUDA PUBLICA EXTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DE INSTITUCIONES FINANCIERAS EXTERNAS A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.03.03.08;10;3;3;8;INTERESES DE LA DEUDA PUBLICA EXTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DE PROVEEDORES DE BIENES Y SERVICIOS EXTERNOS A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.03.03.09;10;3;3;9;INTERESES POR MORA Y MULTAS DE LA DEUDA PUBLICA EXTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DE GOBIERNOS EXTRANJEROS A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.03.03.10;10;3;3;10;INTERESES POR MORA Y MULTAS DE LA DEUDA PUBLICA EXTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DE ORGANISMOS INTERNACIONALES A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.03.03.11;10;3;3;11;INTERESES POR MORA Y MULTAS DE LA DEUDA PUBLICA EXTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DE INSTITUCIONES FINANCIERAS EXTERNAS A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.03.03.12;10;3;3;12;INTERESES POR MORA Y MULTAS DE LA DEUDA PUBLICA EXTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DE PROVEEDORES DE BIENES Y SERVICIOS EXTERNOS A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.03.03.13;10;3;3;13;COMISIONES Y OTROS GASTOS DE LA DEUDA PUBLICA EXTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DE GOBIERNOS EXTRANJEROS A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.03.03.14;10;3;3;14;COMISIONES Y OTROS GASTOS DE LA DEUDA PUBLICA EXTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DE ORGANISMOS INTERNACIONALES A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.03.03.15;10;3;3;15;COMISIONES Y OTROS GASTOS DE LA DEUDA PUBLICA EXTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DE INSTITUCIONES FINANCIERAS EXTERNAS A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.03.03.16;10;3;3;16;COMISIONES Y OTROS GASTOS DE LA DEUDA PUBLICA EXTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DE PROVEEDORES DE BIENES Y SERVICIOS EXTERNOS A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.04.00.00;10;4;0;0;SERVICIO DE LA DEUDA PUBLICA EXTERNA A LARGO PLAZO;4;A;;0000-00-00 00:00:00;T;3
410.04.01.00;10;4;1;0;SERVICIO DE LA DEUDA PUBLICA EXTERNA A LARGO PLAZO DE TITULOS Y VALORES;4;A;;0000-00-00 00:00:00;D;4
410.04.01.01;10;4;1;1;AMORTIZACION DE LA DEUDA PUBLICA EXTERNA A LARGO PLAZO DE TITULOS Y VALORES;4;A;;0000-00-00 00:00:00;D;5
410.04.01.02;10;4;1;2;INTERESES DE LA DEUDA PUBLICA EXTERNA A LARGO PLAZO DE TITULOS Y VALORES;4;A;;0000-00-00 00:00:00;D;5
410.04.01.03;10;4;1;3;INTERESES POR MORA Y MULTAS DE LA DEUDA PUBLICA EXTERNA A LARGO PLAZO DE TITULOS Y VALORES;4;A;;0000-00-00 00:00:00;D;5
410.04.01.04;10;4;1;4;COMISIONES Y OTROS GASTOS DE LA DEUDA PUBLICA EXTERNA A LARGO PLAZO DE TITULOS Y VALORES;4;A;;0000-00-00 00:00:00;D;5
410.04.01.05;10;4;1;5;DESCUENTOS EN COLOCACION DE TITULOS Y VALORES DE LA DEUDA PUBLICA EXTERNA ALARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.04.02.00;10;4;2;0;SERVICIO DE LA DEUDA PUBLICA EXTERNA POR PRESTAMOS A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;4
410.04.02.01;10;4;2;1;AMORTIZACION DE LA DEUDA PUBLICA EXTERNA POR PRESTAMOS RECIBIDOS DE GOBIERNOS EXTRANJEROS A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.04.02.02;10;4;2;2;AMORTIZACION DE LA DEUDA PUBLICA EXTERNA POR PRESTAMOS RECIBIDOS DE ORGANISMOS INTERNACIONALES A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.04.02.03;10;4;2;3;AMORTIZACION DE LA DEUDA PUBLICA EXTERNA POR PRESTAMOS RECIBIDOS DE INSTITUCIONES FINANCIERAS EXTERNAS A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.04.02.04;10;4;2;4;AMORTIZACION DE LA DEUDA PUBLICA EXTERNA POR PRESTAMOS RECIBIDOS DE PROVEEDORES DE BIENES Y SERVICIOS EXTERNOS A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.04.02.05;10;4;2;5;INTERESES DE LA DEUDA PUBLICA EXTERNA POR PRESTAMOS RECIBIDOS DE GOBIERNOS EXTRANJEROS A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.04.02.06;10;4;2;6;INTERESES DE LA DEUDA PUBLICA EXTERNA POR PRESTAMOS RECIBIDOS DE ORGANISMOS INTERNACIONALES A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.04.02.07;10;4;2;7;INTERESES DE LA DEUDA PUBLICA EXTERNA POR PRESTAMOS RECIBIDOS DE INSTITUCIONES FINANCIERAS EXTERNAS A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.04.02.08;10;4;2;8;INTERESES DE LA DEUDA PUBLICA EXTERNA POR PRESTAMOS RECIBIDOS DE PROVEEDORES DE BIENES Y SERVICIOS EXTERNOS A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.04.02.09;10;4;2;9;INTERESES POR MORA Y MULTAS DE LA DEUDA PUBLICA EXTERNA POR PRESTAMOS RECIBIDOS DE GOBIERNOS EXTRANJEROS A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.04.02.10;10;4;2;10;INTERESES POR MORA Y MULTAS DE LA DEUDA PUBLICA EXTERNA POR PRESTAMOS RECIBIDOS DE ORGANISMOS INTERNACIONALES A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.04.02.11;10;4;2;11;INTERESES POR MORA Y MULTAS DE LA DEUDA PUBLICA EXTERNA POR PRESTAMOS RECIBIDOS DE INSTITUCIONES FINANCIERAS EXTERNAS A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.04.02.12;10;4;2;12;INTERESES POR MORA Y MULTAS DE LA DEUDA PUBLICA EXTERNA POR PRESTAMOS RECIBIDOS DE PROVEEDORES DE BIENES Y SERVICIOS EXTERNOS A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.04.02.13;10;4;2;13;COMISIONES Y OTROS GASTOS DE LA DEUDA PUBLICA EXTERNA POR PRESTAMOS RECIBIDOS DE GOBIERNOS EXTRANJEROS A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.04.02.14;10;4;2;14;COMISIONES Y OTROS GASTOS DE LA DEUDA PUBLICA EXTERNA POR PRESTAMOS RECIBIDOS DE ORGANISMOS INTERNACIONALES A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.04.02.15;10;4;2;15;COMISIONES Y OTROS GASTOS DE LA DEUDA PUBLICA EXTERNA POR PRESTAMOS RECIBIDOS DE INSTITUCIONES FINANCIERAS EXTERNAS A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.04.02.16;10;4;2;16;COMISIONES Y OTROS GASTOS DE LA DEUDA PUBLICA EXTERNA POR PRESTAMOS RECIBIDOS DE PROVEEDORES DE BIENES Y SERVICIOS EXTERNOS A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.04.03.00;10;4;3;0;SERVICIO DE LA DEUDA PUBLICA EXTERNA INDIRECTA A LARGO PLAZO DE TITULOS Y VALORES;4;A;;0000-00-00 00:00:00;D;4
410.04.03.01;10;4;3;1;AMORTIZACION DE LA DEUDA PUBLICA EXTERNA INDIRECTA A LARGO PLAZO DE TITULOS Y VALORES;4;A;;0000-00-00 00:00:00;D;5
410.04.03.02;10;4;3;2;INTERESES DE LA DEUDA PUBLICA EXTERNA INDIRECTA A LARGO PLAZO DE TITULOS Y VALORES;4;A;;0000-00-00 00:00:00;D;5
410.04.03.03;10;4;3;3;INTERESES POR MORA Y MULTAS DE LA DEUDA PUBLICA EXTERNA INDIRECTA A LARGO PLAZO DE TITULOS Y VALORES;4;A;;0000-00-00 00:00:00;D;5
410.04.03.04;10;4;3;4;COMISIONES Y OTROS GASTOS DE LA DEUDA PUBLICA EXTERNA INDIRECTA A LARGO PLAZO DE TITULOS Y VALORES;4;A;;0000-00-00 00:00:00;D;5
410.04.03.05;10;4;3;5;DESCUENTOS EN COLOCACION DE TITULOS Y VALORES DE LA DEUDA PUBLICA EXTERNA INDIRECTA A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.04.04.00;10;4;4;0;SERVICIO DE LA DEUDA PUBLICA EXTERNA INDIRECTA POR PRESTAMOS A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;4
410.04.04.01;10;4;4;1;AMORTIZACION DE LA DEUDA PUBLICA EXTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DE GOBIERNOS EXTRANJEROS A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.04.04.02;10;4;4;2;AMORTIZACION DE LA DEUDA PUBLICA EXTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DE ORGANISMOS INTERNACIONALES A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.04.04.03;10;4;4;3;AMORTIZACION DE LA DEUDA PUBLICA EXTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DE INSTITUCIONES FINANCIERAS EXTERNAS A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.04.04.04;10;4;4;4;AMORTIZACION DE LA DEUDA PUBLICA EXTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DE PROVEEDORES DE BIENES Y SERVICIOS EXTERNOS A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.04.04.05;10;4;4;5;INTERESES DE LA DEUDA PUBLICA EXTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DE GOBIERNOS EXTRANJEROS A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.04.04.06;10;4;4;6;INTERESES DE LA DEUDA PUBLICA EXTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DE ORGANISMOS INTERNACIONALES A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.04.04.07;10;4;4;7;INTERESES DE LA DEUDA PUBLICA EXTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DE INSTITUCIONES FINANCIERAS EXTERNAS A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.04.04.08;10;4;4;8;INTERESES DE LA DEUDA PUBLICA EXTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DE PROVEEDORES DE BIENES Y SERVICIOS EXTERNOS A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.04.04.09;10;4;4;9;INTERESES POR MORA Y MULTAS DE LA DEUDA PUBLICA EXTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DE GOBIERNOS EXTRANJEROS A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.04.04.10;10;4;4;10;INTERESES POR MORA Y MULTAS DE LA DEUDA PUBLICA EXTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DE ORGANISMOS INTERNACIONALES A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.04.04.11;10;4;4;11;INTERESES POR MORA Y MULTAS DE LA DEUDA PUBLICA EXTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DE INSTITUCIONES FINANCIERAS EXTERNAS A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.04.04.12;10;4;4;12;INTERESES POR MORA Y MULTAS DE LA DEUDA PUBLICA EXTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DE PROVEEDORES DE BIENES Y SERVICIOS EXTERNOS A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.04.04.13;10;4;4;13;COMISIONES Y OTROS GASTOS DE LA DEUDA PUBLICA EXTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DE GOBIERNOS EXTRANJEROS A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.04.04.14;10;4;4;14;COMISIONES Y OTROS GASTOS DE LA DEUDA PUBLICA EXTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DE ORGANISMOS INTERNACIONALES A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
410.04.04.15;10;4;4;15;COMISIONES Y OTROS GASTOS DE LA DEUDA PUBLICA EXTERNA INDIRECTA POR PRESTAMOS RECIBIDOS DE INSTITUCIONES FINANCIERAS EXTERNAS A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;5
